time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
313	1.983000e+00	3.833473e+02	-5.936162e-01	0	0
2266	1.983000e+00	3.541767e+02	1.496118e-01	0	0
4219	1.983000e+00	3.125219e+02	-8.661400e-01	0	0
6172	1.983000e+00	2.768097e+02	2.520306e+00	0	0
8125	1.983000e+00	2.602734e+02	1.596830e+01	0	0
10078	1.983000e+00	2.406246e+02	-2.048241e+00	0	0
12031	1.983000e+00	2.243581e+02	7.327284e-01	0	0
13984	1.983000e+00	2.011273e+02	-2.875160e+00	0	0
15938	1.983000e+00	1.777746e+02	-1.504485e+01	0	0
17891	1.983000e+00	1.616469e+02	1.347637e+00	0	0
19844	1.983000e+00	1.311213e+02	-5.743360e-01	0	0
21797	1.983000e+00	1.094429e+02	6.841333e-02	0	0
23750	1.983000e+00	8.054945e+01	-5.824772e-01	0	0
25703	1.983000e+00	5.985074e+01	1.416966e+00	0	0
27656	1.983000e+00	5.514432e+01	9.171292e+00	0	0
29609	1.983000e+00	3.476385e+01	-1.128245e+00	0	0
31563	1.983000e+00	2.675923e+01	2.697111e-01	0	0
33516	1.983000e+00	1.122216e+01	-8.660377e-01	0	0
35469	1.983000e+00	1.174058e+00	-6.508387e+00	0	0
37422	1.983000e+00	-5.213393e+00	-5.481429e+00	0	0
39375	1.983000e+00	-1.948634e+01	2.812372e-01	0	0
41328	1.983000e+00	-3.338341e+01	-2.081261e-01	0	0
43281	1.983000e+00	-3.449791e+01	-3.541300e-01	0	0
45234	1.983000e+00	-4.232425e+01	7.413581e-01	0	0
47188	1.983000e+00	-3.240991e+01	5.207295e+00	0	0
49141	1.983000e+00	-3.930630e+01	-7.467727e-01	0	0
51094	1.983000e+00	-3.344450e+01	1.873926e-01	0	0
53047	1.983000e+00	-2.950255e+01	-9.449796e-01	0	0
55000	1.983000e+00	-1.740021e+01	-6.781452e+00	0	0
56953	1.982838e+00	-2.138692e+01	-4.490316e+00	0	0
58906	1.982162e+00	-3.027963e+01	1.058281e+00	0	0
60859	1.983000e+00	-1.665490e+01	7.083194e-01	0	0
62813	1.983000e+00	-3.481556e+01	1.158470e+00	0	0
64766	1.983000e+00	-4.780984e+01	6.596876e-01	0	0
66719	1.982837e+00	-4.166170e+01	2.961498e+00	0	0
68672	1.982000e+00	-3.846571e+01	1.157086e+01	0	0
