time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
1250	2.208000e+00	1.128497e+02	-3.719466e+00	0	0
3203	2.208000e+00	8.150317e+01	-1.150193e+01	0	0
5156	2.208000e+00	4.312057e+01	-7.359859e+00	0	0
7109	2.208000e+00	3.057559e+01	-1.246258e+01	0	0
9063	2.208000e+00	1.721069e+01	2.866649e+01	0	0
11016	2.208000e+00	7.164705e+00	2.277494e+01	0	0
12969	2.208000e+00	-4.014690e-01	-3.672415e+00	0	0
14922	2.208000e+00	-1.367228e+01	3.430889e+00	0	0
16875	2.208000e+00	-2.632926e+01	-2.765716e+01	0	0
18828	2.208000e+00	-5.106477e+01	-3.812483e+01	0	0
20781	2.208000e+00	-5.438884e+01	-5.512273e+00	0	0
22734	2.208000e+00	-6.158483e+01	4.811784e+00	0	0
24688	2.208000e+00	-6.887758e+01	4.625558e+00	0	0
26641	2.208000e+00	-7.542081e+01	-1.151145e+00	0	0
28594	2.208000e+00	-8.355242e+01	3.215305e+01	0	0
30547	2.208000e+00	-8.509122e+01	3.184507e+01	0	0
32500	2.208000e+00	-8.427143e+01	1.629639e+00	0	0
34453	2.208000e+00	-8.456494e+01	3.329499e+00	0	0
36406	2.208000e+00	-7.426473e+01	-2.992908e+01	0	0
38359	2.208000e+00	-7.857101e+01	-4.026039e+01	0	0
40313	2.208000e+00	-9.308174e+01	-1.474492e+01	0	0
42266	2.208000e+00	-1.016877e+02	-2.535669e+00	0	0
44219	2.208000e+00	-1.072531e+02	1.047626e+00	0	0
46172	2.208000e+00	-1.095957e+02	-6.167942e+00	0	0
48125	2.208000e+00	-1.083085e+02	3.168416e+01	0	0
50078	2.208000e+00	-9.405751e+01	4.152125e+01	0	0
52031	2.208000e+00	-1.096744e+02	6.864199e+00	0	0
53984	2.208000e+00	-1.007508e+02	-4.512346e+00	0	0
55938	2.208000e+00	-9.906614e+01	6.722700e+00	0	0
57891	2.207355e+00	-1.064102e+02	-4.030280e+01	0	0
59844	2.207645e+00	-1.075658e+02	-2.147883e+01	0	0
61797	2.207355e+00	-1.067354e+02	4.304302e+00	0	0
63750	2.207645e+00	-1.048926e+02	-2.048346e+00	0	0
65703	2.207355e+00	-1.159368e+02	3.442449e-01	0	0
67656	2.207000e+00	-1.208159e+02	4.312007e-02	0	0
69609	2.207000e+00	-1.159949e+02	4.480427e+01	0	0
71563	2.207000e+00	-1.134762e+02	2.062910e+01	0	0
73516	2.207000e+00	-1.091198e+02	-7.079991e+00	0	0
75469	2.207000e+00	-1.225744e+02	7.538990e+00	0	0
77422	2.207000e+00	-1.196444e+02	-3.939934e+01	0	0
79375	2.207000e+00	-1.095595e+02	-3.142833e+01	0	0
81328	2.207000e+00	-1.118332e+02	-3.779419e-01	0	0
83281	2.207000e+00	-1.210088e+02	-7.870578e-01	0	0
85234	2.207000e+00	-1.289529e+02	1.534861e+00	0	0
87188	2.207000e+00	-1.281796e+02	-6.543206e+00	0	0
89141	2.207000e+00	-1.368415e+02	3.640233e+01	0	0
91094	2.207000e+00	-1.137559e+02	1.934914e+01	0	0
93047	2.207000e+00	-1.013181e+02	-6.056314e+00	0	0
95000	2.207000e+00	-1.034721e+02	6.578175e+00	0	0
96953	2.207000e+00	-1.122372e+02	-3.291203e+01	0	0
98906	2.207000e+00	-1.023599e+02	-3.462606e+01	0	0
100859	2.207000e+00	-1.032971e+02	-4.016503e+00	0	0
102813	2.207000e+00	-1.168420e+02	3.502399e-01	0	0
104766	2.207000e+00	-1.231073e+02	1.364090e+00	0	0
106719	2.207000e+00	-1.259492e+02	-5.853627e+00	0	0
108672	2.207000e+00	-1.171415e+02	3.529756e+01	0	0
110625	2.207000e+00	-1.123882e+02	1.851146e+01	0	0
112578	2.207000e+00	-9.897998e+01	-5.673713e+00	0	0
114531	2.207000e+00	-9.621739e+01	5.815593e+00	0	0
116484	2.207000e+00	-9.187743e+01	-3.024279e+01	0	0
118438	2.207000e+00	-9.019439e+01	-4.893058e+01	0	0
120391	2.207000e+00	-9.970953e+01	-1.085573e+01	0	0
122344	2.207000e+00	-1.017738e+02	3.492558e+00	0	0
124297	2.207000e+00	-9.882204e+01	2.465944e+00	0	0
126250	2.207000e+00	-9.955860e+01	-3.100441e+00	0	0
128203	2.207000e+00	-1.108384e+02	3.266161e+01	0	0
130156	2.206351e+00	-1.039449e+02	4.342285e+01	0	0
132109	2.206649e+00	-8.616237e+01	9.768187e+00	0	0
134063	2.206350e+00	-8.173274e+01	2.105976e+00	0	0
136016	2.206650e+00	-9.182898e+01	-8.397003e+00	0	0
137969	2.206350e+00	-9.682448e+01	-4.274908e+01	0	0
139922	2.206000e+00	-8.842453e+01	-3.555192e+01	0	0
141875	2.206000e+00	-9.836785e+01	-3.841456e+00	0	0
