time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
469	2.219000e+00	-6.115969e+01	-4.512941e+01	0	0
2422	2.219000e+00	-5.738208e+01	-2.031905e+01	0	0
4375	2.219000e+00	-6.548647e+01	1.490728e+00	0	0
6328	2.219000e+00	-8.042659e+01	-3.689662e+00	0	0
8281	2.219000e+00	-7.503307e+01	1.439266e+01	0	0
10234	2.219000e+00	-6.139356e+01	6.905778e+01	0	0
12188	2.219000e+00	-6.863168e+01	3.094568e+01	0	0
14141	2.219000e+00	-5.672721e+01	9.129604e-01	0	0
16094	2.219000e+00	-4.777082e+01	-1.227361e+01	0	0
18047	2.219000e+00	-3.970094e+01	-7.182226e+01	0	0
20000	2.219000e+00	-4.079694e+01	-6.225475e+01	0	0
21953	2.219000e+00	-5.674132e+01	-4.052244e+01	0	0
23906	2.219000e+00	-6.046162e+01	2.551525e+00	0	0
25859	2.219000e+00	-5.782176e+01	-6.427401e+00	0	0
27813	2.219000e+00	-7.650372e+01	8.554503e+00	0	0
29766	2.219000e+00	-7.091057e+01	6.934166e+01	0	0
31719	2.219000e+00	-6.014395e+01	5.306432e+01	0	0
33672	2.219000e+00	-5.529874e+01	-1.364962e+01	0	0
35625	2.219000e+00	-3.339742e+01	-2.242597e-01	0	0
37578	2.219000e+00	-3.756628e+01	-2.099905e+01	0	0
39531	2.219000e+00	-3.509563e+01	-7.998762e+01	0	0
41484	2.219000e+00	-5.132177e+01	-3.405642e+01	0	0
43438	2.219000e+00	-5.904567e+01	5.543873e-01	0	0
45391	2.219000e+00	-6.396018e+01	-1.779927e+00	0	0
47344	2.219000e+00	-7.123389e+01	-6.493250e+00	0	0
49297	2.219000e+00	-7.227843e+01	1.896038e+01	0	0
51250	2.219000e+00	-6.095959e+01	6.864880e+01	0	0
53203	2.219000e+00	-6.096841e+01	-8.252708e+00	0	0
55156	2.218760e+00	-4.704086e+01	6.165659e+00	0	0
57109	2.218000e+00	-5.272880e+01	-1.859140e+01	0	0
59063	2.218240e+00	-6.150461e+01	-7.198614e+01	0	0
61016	2.218760e+00	-5.737148e+01	-1.944855e+01	0	0
62969	2.218000e+00	-7.024029e+01	-6.395988e-01	0	0
64922	2.218000e+00	-8.065422e+01	-3.777434e+00	0	0
66875	2.218000e+00	-8.123267e+01	-7.994116e+00	0	0
68828	2.218000e+00	-7.863076e+01	8.900616e+00	0	0
70781	2.218000e+00	-7.222538e+01	6.368058e+01	0	0
72734	2.218000e+00	-6.197848e+01	2.994305e+01	0	0
74688	2.218000e+00	-5.976975e+01	-9.208606e-01	0	0
76641	2.218000e+00	-6.015936e+01	-1.143226e+01	0	0
78594	2.218000e+00	-6.686246e+01	-6.246450e+01	0	0
80547	2.218000e+00	-7.326471e+01	-4.883579e+01	0	0
82500	2.218000e+00	-7.463455e+01	-2.655438e+01	0	0
84453	2.218000e+00	-9.336624e+01	3.470741e+00	0	0
86406	2.218000e+00	-9.127335e+01	-4.048478e+00	0	0
88359	2.218000e+00	-8.559885e+01	1.213426e+01	0	0
90313	2.218000e+00	-8.717975e+01	6.107943e+01	0	0
92266	2.218000e+00	-8.364179e+01	2.791804e+01	0	0
94219	2.218000e+00	-6.369060e+01	-9.426814e-01	0	0
96172	2.218000e+00	-5.957493e+01	-7.340152e+00	0	0
98125	2.218000e+00	-6.144053e+01	-5.077173e+01	0	0
