time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
1016	2.239000e+00	8.310740e+01	1.669218e+00	0	0
2969	2.239000e+00	9.556624e+01	-2.678387e+00	0	0
4922	2.239000e+00	1.066095e+02	2.032822e+01	0	0
6875	2.239000e+00	1.153439e+02	3.321220e+01	0	0
8828	2.239000e+00	1.255028e+02	8.120999e+00	0	0
10781	2.239000e+00	1.340600e+02	-3.306135e-02	0	0
12734	2.239000e+00	1.404177e+02	-2.370943e-01	0	0
14688	2.239000e+00	1.475247e+02	-2.881214e+01	0	0
16641	2.239000e+00	1.548792e+02	-2.136036e+01	0	0
18594	2.239000e+00	1.731675e+02	3.442101e+00	0	0
20547	2.239000e+00	1.695663e+02	-1.311412e+00	0	0
22500	2.239000e+00	1.583950e+02	1.615380e+00	0	0
24453	2.239000e+00	1.584853e+02	-5.150140e+00	0	0
26406	2.239000e+00	1.588755e+02	2.451606e+01	0	0
28359	2.238480e+00	1.682178e+02	2.286445e+01	0	0
30313	2.238000e+00	1.583020e+02	-6.208019e+00	0	0
32266	2.238521e+00	1.386199e+02	6.306794e+00	0	0
34219	2.238479e+00	1.386270e+02	-2.448907e+01	0	0
36172	2.238000e+00	1.294060e+02	-2.276652e+01	0	0
38125	2.238000e+00	1.163643e+02	3.180918e+00	0	0
40078	2.238000e+00	1.048676e+02	-3.431238e+00	0	0
42031	2.238000e+00	7.727544e+01	-4.452864e-01	0	0
43984	2.238000e+00	4.449164e+01	-6.191211e+00	0	0
45938	2.238000e+00	2.452857e+01	1.901702e+01	0	0
47891	2.238000e+00	1.150716e+01	1.778348e+01	0	0
49844	2.238000e+00	-8.541014e+00	-6.011493e+00	0	0
51797	2.238000e+00	-1.677770e+01	4.294126e+00	0	0
53750	2.238000e+00	-3.976138e+01	-1.861157e+01	0	0
55703	2.238000e+00	-6.438206e+01	-2.637086e+01	0	0
57656	2.238000e+00	-7.373879e+01	-3.534312e+00	0	0
59609	2.238000e+00	-9.111253e+01	2.735121e-01	0	0
61563	2.238000e+00	-9.670798e+01	9.999532e-01	0	0
63516	2.238000e+00	-1.007730e+02	-4.272787e+00	0	0
65469	2.238000e+00	-9.804830e+01	2.082183e+01	0	0
67422	2.238000e+00	-9.347108e+01	1.927595e+01	0	0
69375	2.238000e+00	-1.009442e+02	-5.143779e+00	0	0
71328	2.238000e+00	-1.045858e+02	4.926994e+00	0	0
73281	2.238000e+00	-1.024369e+02	-1.945979e+01	0	0
75234	2.238000e+00	-1.170249e+02	-3.147610e+01	0	0
77188	2.238000e+00	-1.259708e+02	-6.285460e+00	0	0
79141	2.238000e+00	-1.267865e+02	1.546860e+00	0	0
81094	2.238000e+00	-1.350048e+02	1.939397e+00	0	0
83047	2.238000e+00	-1.377418e+02	-2.549281e+00	0	0
85000	2.238000e+00	-1.367801e+02	2.246845e+01	0	0
86953	2.238000e+00	-1.275477e+02	3.117947e+01	0	0
88906	2.237477e+00	-1.276292e+02	5.042806e+00	0	0
90859	2.237000e+00	-1.334261e+02	3.479155e+00	0	0
92813	2.237000e+00	-1.326207e+02	-8.006016e+00	0	0
94766	2.237000e+00	-1.345872e+02	-3.217023e+01	0	0
96719	2.237000e+00	-1.484467e+02	-3.182485e+01	0	0
98672	2.237000e+00	-1.515705e+02	-7.058175e+00	0	0
100625	2.237000e+00	-1.531914e+02	3.361739e+00	0	0
102578	2.237000e+00	-1.568756e+02	2.018314e+00	0	0
104531	2.237000e+00	-1.575934e+02	-4.988091e+00	0	0
106484	2.237000e+00	-1.560420e+02	2.589029e+01	0	0
108438	2.237000e+00	-1.499894e+02	2.394397e+01	0	0
110391	2.237000e+00	-1.445921e+02	-6.512216e+00	0	0
112344	2.237000e+00	-1.411425e+02	6.571867e+00	0	0
114297	2.237000e+00	-1.411505e+02	-2.567232e+01	0	0
116250	2.237000e+00	-1.426613e+02	-2.617172e+01	0	0
118203	2.237000e+00	-1.494625e+02	1.684045e+00	0	0
120156	2.237000e+00	-1.645590e+02	-2.318796e+00	0	0
122109	2.237000e+00	-1.667236e+02	8.248621e-01	0	0
124063	2.237000e+00	-1.608498e+02	-5.578107e+00	0	0
126016	2.237000e+00	-1.588115e+02	2.131282e+01	0	0
127969	2.237000e+00	-1.460765e+02	1.915551e+01	0	0
129922	2.237000e+00	-1.365282e+02	-7.071345e+00	0	0
131875	2.237000e+00	-1.460704e+02	3.477495e+00	0	0
133828	2.237000e+00	-1.736011e+02	-2.088096e+01	0	0
135781	2.237000e+00	-2.144708e+02	-2.957780e+01	0	0
137734	2.237000e+00	-2.300906e+02	-4.922253e+00	0	0
139688	2.237000e+00	-2.176031e+02	3.659485e-01	0	0
141641	2.237000e+00	-1.879917e+02	9.580887e-01	0	0
143594	2.237000e+00	-1.237090e+02	-4.228572e+00	0	0
145547	2.237000e+00	-3.405991e+01	2.071095e+01	0	0
147500	2.236475e+00	6.351156e+01	1.893943e+01	0	0
149453	2.236000e+00	1.617240e+02	-5.053334e+00	0	0
151406	2.236000e+00	3.027920e+02	4.799236e+00	0	0
153359	2.236000e+00	5.471162e+02	-1.892033e+01	0	0
155313	2.236000e+00	8.070890e+02	-2.959595e+01	0	0
157266	2.236000e+00	1.038479e+03	-5.637622e+00	0	0
159219	2.236000e+00	1.303056e+03	7.027028e-01	0	0
161172	2.236000e+00	1.541349e+03	1.038842e+00	0	0
163125	2.236000e+00	1.746323e+03	-3.615661e+00	0	0
165078	2.236000e+00	1.817064e+03	2.213405e+01	0	0
167031	2.236000e+00	1.756384e+03	2.471545e+01	0	0
168984	2.236000e+00	1.564185e+03	1.011588e-01	0	0
170938	2.236000e+00	1.225493e+03	3.052065e+00	0	0
172891	2.236000e+00	9.530505e+02	-6.905627e+00	0	0
174844	2.236000e+00	7.505157e+02	-3.485534e+01	0	0
176797	2.236000e+00	5.815179e+02	-2.016775e+01	0	0
178750	2.236000e+00	3.262155e+02	3.124378e+00	0	0
180703	2.236000e+00	-2.753380e+01	-3.003334e-01	0	0
182656	2.236000e+00	-2.235674e+02	-5.616059e-01	0	0
184609	2.236000e+00	-2.789727e+02	7.166093e+00	0	0
186563	2.236000e+00	-2.894668e+02	3.850491e+01	0	0
188516	2.236000e+00	-2.565274e+02	2.253459e+01	0	0
190469	2.236000e+00	-2.198191e+02	-5.733958e+00	0	0
192422	2.236000e+00	-1.864600e+02	7.350027e+00	0	0
194375	2.236000e+00	-1.576803e+02	-2.749467e+01	0	0
196328	2.236000e+00	-1.342541e+02	-2.475537e+01	0	0
198281	2.235473e+00	-1.011931e+02	4.531838e+00	0	0
200234	2.235000e+00	-7.835350e+01	-2.860938e+00	0	0
202188	2.235000e+00	-8.271792e+01	5.771952e-01	0	0
204141	2.235527e+00	-8.384414e+01	-6.438129e+00	0	0
206094	2.235473e+00	-7.358802e+01	2.390325e+01	0	0
208047	2.235000e+00	-7.483463e+01	2.166511e+01	0	0
210000	2.235000e+00	-7.161354e+01	-6.796550e+00	0	0
211953	2.235000e+00	-6.946730e+01	5.462808e+00	0	0
213906	2.235000e+00	-7.637807e+01	-2.284177e+01	0	0
215859	2.235000e+00	-8.270141e+01	-2.372389e+01	0	0
