time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
1797	2.206000e+00	-1.350241e+02	3.010590e+00	0	0
3750	2.206000e+00	-1.358009e+02	-7.448123e+01	0	0
5703	2.206000e+00	-1.360255e+02	-3.870692e+01	0	0
7656	2.206000e+00	-1.551051e+02	-2.366342e+00	0	0
9609	2.206000e+00	-1.602096e+02	-1.601768e+00	0	0
11563	2.206000e+00	-1.471337e+02	-1.103051e+00	0	0
13516	2.206000e+00	-1.498320e+02	2.290086e+00	0	0
15469	2.206000e+00	-1.480498e+02	7.127304e+01	0	0
17422	2.206000e+00	-1.416822e+02	4.204969e+00	0	0
19375	2.206000e+00	-1.341440e+02	-2.902848e+00	0	0
21328	2.206000e+00	-1.304819e+02	3.538449e+00	0	0
23281	2.206000e+00	-1.396647e+02	-6.763306e+01	0	0
25234	2.206000e+00	-1.365436e+02	-4.024012e+01	0	0
27188	2.206000e+00	-1.414891e+02	-5.228238e+00	0	0
29141	2.206000e+00	-1.446616e+02	7.598082e-02	0	0
31094	2.206000e+00	-1.485075e+02	1.242273e+00	0	0
33047	2.206000e+00	-1.453488e+02	-3.166317e+00	0	0
35000	2.206000e+00	-1.399996e+02	6.536531e+01	0	0
36953	2.206000e+00	-1.392780e+02	1.196304e+01	0	0
38906	2.206000e+00	-1.357678e+02	-1.219752e+00	0	0
40859	2.206000e+00	-1.307990e+02	3.464711e+00	0	0
42813	2.206000e+00	-1.302021e+02	-6.154706e+01	0	0
44766	2.206000e+00	-1.330802e+02	-4.638193e+01	0	0
46719	2.206000e+00	-1.440088e+02	-1.642958e+01	0	0
48672	2.206000e+00	-1.490179e+02	2.136618e-01	0	0
50625	2.206000e+00	-1.460569e+02	2.144828e+00	0	0
52578	2.205077e+00	-1.496479e+02	-1.376417e+00	0	0
54531	2.205923e+00	-1.425222e+02	6.190187e+01	0	0
56484	2.206000e+00	-1.340302e+02	5.438359e+01	0	0
58438	2.205076e+00	-1.306439e+02	2.146810e+00	0	0
60391	2.205000e+00	-1.211584e+02	2.545522e+00	0	0
62344	2.205000e+00	-1.268916e+02	-6.124744e+01	0	0
64297	2.205000e+00	-1.288257e+02	-6.185895e+01	0	0
66250	2.205000e+00	-1.309032e+02	-4.324850e+01	0	0
68203	2.205000e+00	-1.315998e+02	-1.835087e+00	0	0
70156	2.205000e+00	-1.352516e+02	1.463856e+00	0	0
72109	2.205000e+00	-1.405072e+02	-1.871382e+00	0	0
74063	2.205000e+00	-1.344461e+02	5.426360e+01	0	0
76016	2.205000e+00	-1.357630e+02	7.534904e+01	0	0
77969	2.205000e+00	-1.119512e+02	4.461162e+00	0	0
79922	2.205000e+00	-9.641368e+01	-1.571727e+00	0	0
81875	2.205000e+00	-1.054798e+02	4.091991e+00	0	0
83828	2.205000e+00	-1.077639e+02	-7.114013e+01	0	0
85781	2.205000e+00	-9.448166e+01	-3.823110e+01	0	0
87734	2.205000e+00	-1.003108e+02	-8.293673e-01	0	0
89688	2.205000e+00	-1.233694e+02	9.198035e-02	0	0
91641	2.205000e+00	-1.263316e+02	4.260319e-01	0	0
93594	2.205000e+00	-1.175931e+02	4.862977e+00	0	0
95547	2.205000e+00	-1.090816e+02	7.390175e+01	0	0
97500	2.205000e+00	-1.026449e+02	4.968043e+00	0	0
99453	2.205000e+00	-1.031568e+02	-2.334296e+00	0	0
101406	2.205000e+00	-1.025014e+02	3.774460e+00	0	0
103359	2.205000e+00	-1.036958e+02	-7.125497e+01	0	0
105313	2.205000e+00	-1.043325e+02	-2.981890e+01	0	0
107266	2.205000e+00	-9.764302e+01	-1.603957e-01	0	0
109219	2.205000e+00	-1.018806e+02	1.251060e-01	0	0
