time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
1328	2.156000e+00	-5.146891e+01	-3.264473e+01	0	0
3281	2.156000e+00	-4.762832e+01	-4.845115e+00	0	0
5234	2.156000e+00	-4.925349e+01	9.463389e-01	0	0
7188	2.156000e+00	-4.830223e+01	1.217841e+00	0	0
9141	2.156000e+00	-5.017012e+01	-4.522310e+00	0	0
11094	2.156000e+00	-4.632964e+01	3.581983e+01	0	0
13047	2.156000e+00	-3.149576e+01	1.586659e+01	0	0
15000	2.156000e+00	-2.152920e+01	-5.158139e+00	0	0
16953	2.156000e+00	-1.594169e+01	7.013864e+00	0	0
18906	2.156000e+00	-7.615501e+00	-3.608978e+01	0	0
20859	2.156000e+00	-6.643965e+00	-1.544117e+01	0	0
22813	2.156000e+00	-1.479845e+01	4.029741e+00	0	0
24766	2.156000e+00	-4.160100e+00	-1.263357e+00	0	0
26719	2.156000e+00	2.225153e+00	1.841580e+00	0	0
28672	2.156000e+00	9.985811e+00	-5.300669e+00	0	0
30625	2.156000e+00	1.945899e+01	3.309955e+01	0	0
32578	2.156000e+00	2.532681e+01	1.468788e+01	0	0
34531	2.156000e+00	3.836523e+01	-4.481515e+00	0	0
36484	2.156000e+00	5.010295e+01	5.233153e+00	0	0
38438	2.156000e+00	5.572399e+01	-2.783041e+01	0	0
40391	2.156000e+00	5.697728e+01	-3.187737e+01	0	0
42344	2.156000e+00	6.895811e+01	-4.670444e+00	0	0
44297	2.156000e+00	6.699205e+01	8.796366e-01	0	0
46250	2.156000e+00	6.814954e+01	1.059315e+00	0	0
48203	2.156000e+00	8.291146e+01	-4.524249e+00	0	0
50156	2.156000e+00	9.404763e+01	2.904896e+01	0	0
52109	2.156000e+00	9.971557e+01	1.280520e+01	0	0
54063	2.156000e+00	1.141887e+02	-3.943864e+00	0	0
56016	2.156000e+00	1.262330e+02	4.559158e+00	0	0
57969	2.156000e+00	1.429758e+02	-2.549008e+01	0	0
59922	2.156000e+00	1.615885e+02	-3.850031e+01	0	0
61875	2.156000e+00	1.594849e+02	-1.419939e+01	0	0
63828	2.156000e+00	1.666956e+02	-5.515596e-01	0	0
65781	2.156000e+00	1.673671e+02	1.803614e+00	0	0
67734	2.156000e+00	1.803076e+02	-4.246649e+00	0	0
69688	2.156000e+00	1.972054e+02	3.126024e+01	0	0
71641	2.156000e+00	2.175521e+02	3.230952e+01	0	0
73594	2.156000e+00	2.330504e+02	4.318710e+00	0	0
75547	2.156000e+00	2.434535e+02	-1.684694e+00	0	0
77500	2.156000e+00	2.557148e+02	1.384502e+00	0	0
79453	2.156000e+00	2.712254e+02	-3.816554e+01	0	0
81406	2.156000e+00	2.778923e+02	-2.959947e+01	0	0
83359	2.156000e+00	2.722954e+02	-1.846762e+00	0	0
85313	2.156000e+00	2.747229e+02	-1.507229e-01	0	0
87266	2.156000e+00	2.853525e+02	2.051973e+00	0	0
89219	2.156000e+00	3.053389e+02	-5.079977e+00	0	0
91172	2.155310e+00	3.160877e+02	4.383305e+01	0	0
93125	2.155690e+00	3.327174e+02	1.978661e+01	0	0
95078	2.155310e+00	3.453722e+02	-5.658567e+00	0	0
97031	2.155691e+00	3.687815e+02	7.046622e+00	0	0
98984	2.156000e+00	3.711412e+02	-4.172965e+01	0	0
100938	2.155309e+00	3.738492e+02	-1.902094e+01	0	0
102891	2.155000e+00	3.845043e+02	-1.341379e+00	0	0
104844	2.155000e+00	3.861861e+02	-9.607142e+00	0	0
106797	2.155000e+00	3.858147e+02	-6.862225e+00	0	0
108750	2.155692e+00	3.902915e+02	-1.213991e+01	0	0
110703	2.155308e+00	4.015394e+02	2.801633e+01	0	0
112656	2.155000e+00	4.027345e+02	1.161962e+01	0	0
114609	2.155000e+00	4.074287e+02	-5.498829e+00	0	0
116563	2.155000e+00	3.987408e+02	4.451654e+00	0	0
118516	2.155000e+00	3.819666e+02	-2.569478e+01	0	0
120469	2.155000e+00	3.663633e+02	-2.624607e+01	0	0
122422	2.155000e+00	3.391502e+02	-1.693384e+00	0	0
124375	2.155000e+00	3.178849e+02	3.198580e+00	0	0
126328	2.155000e+00	2.944257e+02	4.268481e+00	0	0
128281	2.155000e+00	2.698678e+02	-6.280289e-01	0	0
130234	2.155000e+00	2.593684e+02	2.967276e+01	0	0
132188	2.155000e+00	2.363429e+02	1.367774e+01	0	0
134141	2.155000e+00	2.084382e+02	-1.868530e+00	0	0
136094	2.155000e+00	1.824570e+02	5.906289e+00	0	0
138047	2.155000e+00	1.549527e+02	-1.972093e+01	0	0
140000	2.155000e+00	1.189036e+02	-3.287808e+01	0	0
141953	2.155000e+00	1.003147e+02	-3.760320e+00	0	0
143906	2.155000e+00	7.610817e+01	5.976543e+00	0	0
145859	2.155000e+00	4.293696e+01	4.905903e+00	0	0
147813	2.155000e+00	2.218745e+01	1.297938e+00	0	0
149766	2.155000e+00	9.047788e+00	2.771783e+01	0	0
151719	2.155000e+00	-1.006634e+01	3.880118e+01	0	0
153672	2.155000e+00	-2.724826e+01	9.878502e+00	0	0
155625	2.155000e+00	-3.335013e+01	1.865535e+00	0	0
157578	2.155000e+00	-5.518830e+01	-8.507120e+00	0	0
159531	2.155000e+00	-6.644990e+01	-3.649487e+01	0	0
161484	2.155000e+00	-7.586182e+01	-1.683896e+01	0	0
163438	2.155000e+00	-9.523621e+01	4.376087e-01	0	0
165391	2.155000e+00	-1.009269e+02	-1.963666e-01	0	0
167344	2.155000e+00	-1.182518e+02	-1.218873e-01	0	0
169297	2.155000e+00	-1.273462e+02	4.837347e+00	0	0
171250	2.155000e+00	-1.240532e+02	4.227826e+01	0	0
173203	2.155000e+00	-1.271373e+02	1.440409e+01	0	0
175156	2.155000e+00	-1.261959e+02	-6.592810e+00	0	0
177109	2.155000e+00	-1.310428e+02	4.645544e+00	0	0
179063	2.155000e+00	-1.413693e+02	-4.279351e+01	0	0
181016	2.155000e+00	-1.510080e+02	-1.981072e+01	0	0
182969	2.155000e+00	-1.524561e+02	-3.445910e-01	0	0
184922	2.155000e+00	-1.528199e+02	-5.833150e+00	0	0
186875	2.155000e+00	-1.615981e+02	-2.321227e+00	0	0
188828	2.155000e+00	-1.574515e+02	-9.615895e+00	0	0
190781	2.155000e+00	-1.434473e+02	3.375212e+01	0	0
192734	2.155000e+00	-1.545533e+02	1.295862e+01	0	0
194688	2.155000e+00	-1.439484e+02	-6.546101e+00	0	0
196641	2.155000e+00	-1.413004e+02	6.022535e+00	0	0
198594	2.155000e+00	-1.522085e+02	-3.478069e+01	0	0
200547	2.155000e+00	-1.582936e+02	-1.662959e+01	0	0
202500	2.155000e+00	-1.595617e+02	2.435108e+00	0	0
204453	2.155000e+00	-1.608568e+02	-1.089177e+00	0	0
206406	2.155000e+00	-1.729173e+02	1.517924e+00	0	0
208359	2.155000e+00	-1.761175e+02	-5.303865e+00	0	0
210313	2.155000e+00	-1.641541e+02	3.300508e+01	0	0
212266	2.155000e+00	-1.594801e+02	1.347006e+01	0	0
214219	2.155000e+00	-1.611071e+02	-4.437923e+00	0	0
216172	2.155000e+00	-1.542870e+02	5.671272e+00	0	0
218125	2.155000e+00	-1.558866e+02	-2.893426e+01	0	0
220078	2.155000e+00	-1.594782e+02	-3.274423e+01	0	0
222031	2.155000e+00	-1.655362e+02	-3.133441e+00	0	0
223984	2.155000e+00	-1.614197e+02	3.063563e+00	0	0
225938	2.155000e+00	-1.671061e+02	3.529411e+00	0	0
227891	2.155000e+00	-1.691705e+02	-2.726407e+00	0	0
229844	2.155000e+00	-1.660909e+02	3.679997e+01	0	0
231797	2.155000e+00	-1.573344e+02	2.042936e+01	0	0
233750	2.154298e+00	-1.522891e+02	-6.142253e-01	0	0
235703	2.154703e+00	-1.444233e+02	5.442807e+00	0	0
237656	2.155000e+00	-1.471881e+02	-2.325946e+01	0	0
239609	2.155000e+00	-1.537482e+02	-4.813094e+01	0	0
241563	2.155000e+00	-1.435835e+02	-2.280533e+01	0	0
243516	2.155000e+00	-1.531409e+02	1.840229e+00	0	0
245469	2.155000e+00	-1.576183e+02	3.617765e+00	0	0
247422	2.155000e+00	-1.545323e+02	4.109999e+00	0	0
249375	2.155000e+00	-1.482354e+02	-5.039271e+00	0	0
251328	2.155000e+00	-1.428810e+02	4.441246e+01	0	0
253281	2.154296e+00	-1.339927e+02	1.768132e+01	0	0
255234	2.154000e+00	-1.315960e+02	-6.223504e+00	0	0
257188	2.154000e+00	-1.298648e+02	8.187120e+00	0	0
259141	2.154000e+00	-1.345748e+02	-4.669911e+01	0	0
261094	2.154705e+00	-1.397012e+02	-2.196734e+01	0	0
263047	2.155000e+00	-1.341118e+02	-9.670148e-01	0	0
265000	2.154295e+00	-1.363352e+02	-6.091913e+00	0	0
266953	2.154000e+00	-1.429806e+02	-3.201374e-01	0	0
268906	2.154000e+00	-1.449818e+02	-6.408956e+00	0	0
270859	2.154000e+00	-1.378805e+02	3.869575e+01	0	0
272813	2.154000e+00	-1.352389e+02	1.536582e+01	0	0
274766	2.154000e+00	-1.285038e+02	-5.217531e+00	0	0
276719	2.154000e+00	-1.266630e+02	6.984545e+00	0	0
278672	2.154000e+00	-1.203367e+02	-3.018180e+01	0	0
280625	2.154000e+00	-1.387869e+02	-3.161561e+01	0	0
282578	2.154000e+00	-1.404894e+02	-1.582573e+00	0	0
284531	2.154000e+00	-1.276242e+02	3.448222e+00	0	0
286484	2.154000e+00	-1.396732e+02	3.541126e+00	0	0
288438	2.154000e+00	-1.330752e+02	-3.303792e+00	0	0
290391	2.154000e+00	-1.206661e+02	3.511676e+01	0	0
292344	2.154000e+00	-1.169712e+02	1.356920e+01	0	0
294297	2.154000e+00	-1.088178e+02	-4.519643e+00	0	0
296250	2.154000e+00	-9.763288e+01	5.148807e+00	0	0
298203	2.154000e+00	-1.083481e+02	-3.043242e+01	0	0
300156	2.154000e+00	-1.158740e+02	-3.216023e+01	0	0
302109	2.154000e+00	-1.194543e+02	-4.307184e+00	0	0
304063	2.154000e+00	-1.277621e+02	6.391202e-01	0	0
306016	2.154000e+00	-1.261240e+02	7.617252e-01	0	0
307969	2.154000e+00	-1.236718e+02	-4.095068e+00	0	0
309922	2.154000e+00	-1.280204e+02	2.891132e+01	0	0
311875	2.154000e+00	-1.135846e+02	3.443314e+01	0	0
313828	2.154000e+00	-1.120114e+02	4.707912e+00	0	0
315781	2.154000e+00	-1.153026e+02	6.947593e-01	0	0
317734	2.154000e+00	-1.122733e+02	-1.651777e+01	0	0
319688	2.154000e+00	-1.233398e+02	-4.166380e+01	0	0
321641	2.154000e+00	-1.283026e+02	-1.276368e+01	0	0
323594	2.154000e+00	-1.245725e+02	1.515512e+00	0	0
325547	2.154000e+00	-1.188038e+02	1.987800e-01	0	0
327500	2.154000e+00	-1.199097e+02	-2.797346e+00	0	0
329453	2.154000e+00	-1.189416e+02	2.263219e+01	0	0
331406	2.154000e+00	-1.218497e+02	4.771524e+01	0	0
333359	2.154000e+00	-1.136672e+02	1.171655e+01	0	0
335313	2.154000e+00	-1.093037e+02	-4.342301e+00	0	0
337266	2.154000e+00	-1.129361e+02	6.301601e+00	0	0
339219	2.154000e+00	-1.193913e+02	-3.769972e+01	0	0
341172	2.154000e+00	-1.283212e+02	-2.149823e+01	0	0
343125	2.154000e+00	-1.227869e+02	1.004794e+00	0	0
345078	2.154000e+00	-1.264317e+02	-8.032393e-01	0	0
347031	2.154000e+00	-1.368704e+02	1.568001e+00	0	0
348984	2.154000e+00	-1.304891e+02	-5.914056e+00	0	0
350938	2.154000e+00	-1.285182e+02	3.789410e+01	0	0
352891	2.154000e+00	-1.247957e+02	1.455345e+01	0	0
354844	2.154000e+00	-1.149328e+02	-5.000599e+00	0	0
356797	2.154000e+00	-1.145665e+02	6.064189e+00	0	0
358750	2.154000e+00	-1.206020e+02	-3.520117e+01	0	0
360703	2.154000e+00	-1.249599e+02	-2.217867e+01	0	0
362656	2.154000e+00	-1.294811e+02	1.365960e-01	0	0
364609	2.154000e+00	-1.279641e+02	-5.287254e-01	0	0
366563	2.154000e+00	-1.266795e+02	1.276896e+00	0	0
368516	2.154000e+00	-1.259723e+02	-5.041613e+00	0	0
370469	2.154000e+00	-1.072267e+02	3.240022e+01	0	0
372422	2.154000e+00	-9.232460e+01	1.227795e+01	0	0
374375	2.154000e+00	-5.068436e+01	-4.064943e+00	0	0
376328	2.154000e+00	-6.456703e+00	4.409088e+00	0	0
378281	2.154000e+00	8.621504e-01	-2.778235e+01	0	0
380234	2.154000e+00	5.300796e+00	-4.108766e+01	0	0
382188	2.154000e+00	9.971147e+00	-7.860590e+00	0	0
384141	2.154000e+00	2.466001e+01	1.464166e+00	0	0
386094	2.154000e+00	2.729554e+01	7.307309e-01	0	0
388047	2.154000e+00	2.314757e+01	-4.865766e+00	0	0
390000	2.154000e+00	3.517426e+01	3.225984e+01	0	0
391953	2.154000e+00	3.886337e+01	1.226416e+01	0	0
393906	2.154000e+00	4.607821e+01	-4.275752e+00	0	0
395859	2.154000e+00	6.573169e+01	5.323283e+00	0	0
397813	2.154000e+00	8.469076e+01	-3.194397e+01	0	0
399766	2.154000e+00	8.399667e+01	-2.512541e+01	0	0
401719	2.154000e+00	8.720186e+01	-1.430340e+01	0	0
403672	2.154000e+00	9.331083e+01	-4.220738e+00	0	0
405625	2.154000e+00	8.833058e+01	1.920122e+00	0	0
407578	2.154000e+00	8.382896e+01	-4.275435e+00	0	0
409531	2.154000e+00	8.477788e+01	3.005250e+01	0	0
411484	2.154000e+00	1.128575e+02	4.842063e+01	0	0
413438	2.154000e+00	1.413321e+02	1.010276e+01	0	0
415391	2.154000e+00	1.449932e+02	-3.924204e+00	0	0
417344	2.154000e+00	1.500554e+02	6.029269e+00	0	0
419297	2.154000e+00	1.345202e+02	-3.643886e+01	0	0
421250	2.154000e+00	1.296856e+02	-1.322152e+01	0	0
423203	2.154000e+00	1.149471e+02	3.275804e+00	0	0
425156	2.154000e+00	1.005905e+02	-1.344654e+00	0	0
427109	2.154000e+00	1.009167e+02	1.590007e+00	0	0
429063	2.154000e+00	9.131642e+01	-5.526965e+00	0	0
431016	2.153280e+00	9.164160e+01	3.560975e+01	0	0
432969	2.153000e+00	9.226324e+01	1.315629e+01	0	0
434922	2.153720e+00	8.547790e+01	-4.516106e+00	0	0
436875	2.154000e+00	5.606288e+01	5.312655e+00	0	0
438828	2.153280e+00	2.439218e+01	-3.236302e+01	0	0
440781	2.153000e+00	-2.222035e+00	-2.918604e+01	0	0
442734	2.153720e+00	-2.266475e+01	-2.920720e+00	0	0
444688	2.154000e+00	-4.885471e+01	2.366607e-01	0	0
446641	2.154000e+00	-6.996133e+01	1.009967e+00	0	0
448594	2.154000e+00	-8.619438e+01	-4.808045e+00	0	0
450547	2.153279e+00	-9.639007e+01	3.163833e+01	0	0
452500	2.153000e+00	-1.050923e+02	1.160123e+01	0	0
454453	2.153000e+00	-1.099839e+02	-4.001293e+00	0	0
456406	2.153000e+00	-1.077932e+02	4.674342e+00	0	0
458359	2.153000e+00	-1.155242e+02	-2.864578e+01	0	0
460313	2.153722e+00	-1.378095e+02	-2.549014e+01	0	0
462266	2.154000e+00	-1.528625e+02	-2.487162e+00	0	0
464219	2.154000e+00	-1.587348e+02	1.584946e-01	0	0
466172	2.154000e+00	-1.662934e+02	9.409852e-01	0	0
468125	2.153277e+00	-1.731665e+02	-4.470819e+00	0	0
470078	2.153000e+00	-1.701935e+02	2.943060e+01	0	0
472031	2.153000e+00	-1.695091e+02	1.067223e+01	0	0
473984	2.153000e+00	-1.602971e+02	-3.625872e+00	0	0
475938	2.153000e+00	-1.613902e+02	4.011101e+00	0	0
477891	2.153000e+00	-1.688956e+02	-2.618436e+01	0	0
479844	2.153000e+00	-1.751678e+02	-3.725584e+01	0	0
