time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
313	2.014818e+00	-1.238064e+02	7.646139e-01	0	0
2266	2.014000e+00	-9.699522e+01	1.003624e+00	0	0
4219	2.014182e+00	-9.045111e+01	1.265414e+00	0	0
6172	2.014818e+00	-9.563814e+01	1.195363e+00	0	0
8125	2.014182e+00	-7.831832e+01	1.076646e+00	0	0
10078	2.015000e+00	-7.655449e+01	8.395762e-01	0	0
12031	2.015000e+00	-7.193304e+01	5.583853e-01	0	0
13984	2.015000e+00	-6.791333e+01	4.237033e-01	0	0
15938	2.015000e+00	-5.713653e+01	3.051833e-01	0	0
17891	2.015000e+00	-4.925431e+01	3.180287e-01	0	0
19844	2.015000e+00	-4.259297e+01	3.156770e-01	0	0
21797	2.015000e+00	-5.336298e+01	3.174046e-01	0	0
23750	2.015000e+00	-3.553309e+01	3.180464e-01	0	0
25703	2.014817e+00	-3.946903e+01	3.189854e-01	0	0
27656	2.014000e+00	-4.371642e+01	3.198560e-01	0	0
29609	2.014000e+00	-4.761257e+01	3.207984e-01	0	0
31563	2.014000e+00	-4.070518e+01	3.218193e-01	0	0
33516	2.014000e+00	-4.267480e+01	3.229119e-01	0	0
35469	2.014000e+00	-3.713617e+01	3.241116e-01	0	0
37422	2.014000e+00	-2.017427e+01	3.252822e-01	0	0
39375	2.014000e+00	-2.138703e+01	3.270869e-01	0	0
41328	2.014000e+00	-1.332125e+01	3.385012e-01	0	0
43281	2.014000e+00	-1.436438e+01	3.607775e-01	0	0
45234	2.014000e+00	-1.500863e+01	3.878807e-01	0	0
47188	2.014000e+00	-2.119397e+00	3.915566e-01	0	0
49141	2.014000e+00	7.872803e+00	2.696141e-01	0	0
51094	2.014000e+00	8.165005e+00	1.785582e-01	0	0
53047	2.014000e+00	4.863779e+00	2.028530e-01	0	0
55000	2.014000e+00	1.858545e+01	3.641034e-01	0	0
56953	2.014000e+00	8.322813e+00	5.306747e-01	0	0
58906	2.014000e+00	1.517988e+01	5.403056e-01	0	0
60859	2.014000e+00	1.379362e+01	5.680869e-01	0	0
62813	2.014000e+00	2.568142e+00	5.912906e-01	0	0
64766	2.014000e+00	2.629635e+01	6.158898e-01	0	0
66719	2.014000e+00	4.424288e+01	6.405759e-01	0	0
68672	2.014000e+00	6.461560e+01	6.645563e-01	0	0
70625	2.014000e+00	7.520471e+01	6.922383e-01	0	0
72578	2.014000e+00	6.710396e+01	7.033551e-01	0	0
74531	2.014000e+00	6.782782e+01	6.418326e-01	0	0
76484	2.014000e+00	7.506743e+01	6.099707e-01	0	0
78438	2.014000e+00	7.545592e+01	6.149078e-01	0	0
80391	2.014000e+00	1.039921e+02	6.239857e-01	0	0
82344	2.014000e+00	1.142304e+02	6.412186e-01	0	0
84297	2.014000e+00	1.329623e+02	6.660640e-01	0	0
86250	2.014000e+00	1.361482e+02	6.988948e-01	0	0
88203	2.014000e+00	1.595235e+02	7.377548e-01	0	0
90156	2.014000e+00	1.609707e+02	7.809460e-01	0	0
92109	2.014000e+00	1.659141e+02	8.283813e-01	0	0
94063	2.014000e+00	1.729598e+02	8.798208e-01	0	0
96016	2.014000e+00	1.729092e+02	9.350093e-01	0	0
97969	2.014000e+00	1.765256e+02	9.936902e-01	0	0
99922	2.014000e+00	1.764685e+02	1.055836e+00	0	0
101875	2.014000e+00	1.866612e+02	1.120480e+00	0	0
103828	2.014000e+00	1.939496e+02	1.190155e+00	0	0
105781	2.014000e+00	2.073957e+02	1.254025e+00	0	0
107734	2.014000e+00	2.412182e+02	1.271205e+00	0	0
109688	2.014000e+00	2.647121e+02	1.277249e+00	0	0
111641	2.014000e+00	2.716511e+02	1.280790e+00	0	0
113594	2.014000e+00	2.832212e+02	1.281644e+00	0	0
115547	2.014000e+00	2.814634e+02	1.279653e+00	0	0
117500	2.014000e+00	2.824636e+02	1.275802e+00	0	0
119453	2.014000e+00	2.926328e+02	1.279099e+00	0	0
121406	2.014000e+00	3.169762e+02	1.292102e+00	0	0
123359	2.014000e+00	3.333286e+02	1.302300e+00	0	0
125313	2.014000e+00	3.613443e+02	1.311230e+00	0	0
127266	2.014000e+00	3.799163e+02	1.318442e+00	0	0
129219	2.014000e+00	3.959858e+02	1.324326e+00	0	0
131172	2.014000e+00	4.027344e+02	1.327939e+00	0	0
133125	2.014000e+00	3.988253e+02	1.332827e+00	0	0
135078	2.014000e+00	4.146437e+02	1.325904e+00	0	0
137031	2.014000e+00	4.332890e+02	1.357396e+00	0	0
138984	2.014000e+00	4.231519e+02	1.554052e+00	0	0
140938	2.014000e+00	4.438436e+02	1.639933e+00	0	0
142891	2.014000e+00	4.502523e+02	1.650191e+00	0	0
144844	2.014000e+00	4.670484e+02	1.604387e+00	0	0
146797	2.014000e+00	4.865776e+02	1.502663e+00	0	0
148750	2.014000e+00	5.086871e+02	1.363714e+00	0	0
150703	2.014000e+00	5.250829e+02	1.287746e+00	0	0
152656	2.014000e+00	5.167467e+02	1.283037e+00	0	0
154609	2.014000e+00	5.182365e+02	1.267948e+00	0	0
156563	2.014000e+00	5.022849e+02	1.260755e+00	0	0
158516	2.014000e+00	5.104478e+02	1.225202e+00	0	0
160469	2.014000e+00	5.027185e+02	1.292179e+00	0	0
162422	2.014000e+00	5.021061e+02	1.924533e+00	0	0
164375	2.014000e+00	4.915095e+02	1.985273e+00	0	0
166328	2.014000e+00	4.845051e+02	1.090356e+00	0	0
168281	2.014000e+00	4.732613e+02	1.181495e+00	0	0
170234	2.014000e+00	4.458676e+02	1.103054e+00	0	0
172188	2.014000e+00	4.135042e+02	1.201088e+00	0	0
174141	2.014000e+00	3.995074e+02	7.158986e-01	0	0
176094	2.014000e+00	3.652635e+02	-1.881507e+00	0	0
178047	2.014000e+00	3.304288e+02	-2.544727e+00	0	0
180000	2.014000e+00	3.160513e+02	-1.451944e+00	0	0
181953	2.014000e+00	2.846662e+02	8.249382e-01	0	0
183906	2.014000e+00	2.548710e+02	1.004474e+00	0	0
185859	2.014000e+00	2.338407e+02	9.663806e-01	0	0
187813	2.014000e+00	2.096196e+02	1.215999e+00	0	0
189766	2.014000e+00	1.746777e+02	3.383994e+00	0	0
191719	2.014000e+00	1.518712e+02	5.864265e+00	0	0
193672	2.014000e+00	1.091737e+02	6.434609e+00	0	0
195625	2.014000e+00	8.960414e+01	5.478943e+00	0	0
197578	2.014000e+00	6.918312e+01	3.157383e+00	0	0
199531	2.014000e+00	5.106963e+01	1.020355e+00	0	0
201484	2.014000e+00	2.728841e+01	1.258809e+00	0	0
203438	2.014000e+00	1.735263e+01	1.252124e+00	0	0
205391	2.014000e+00	4.296866e+00	1.146098e+00	0	0
207344	2.014000e+00	-3.581914e+00	-5.978140e-01	0	0
209297	2.014000e+00	-4.788790e+00	-3.404728e+00	0	0
211250	2.014000e+00	-2.498299e+01	-4.452824e+00	0	0
213203	2.014000e+00	-3.823725e+01	-3.779956e+00	0	0
215156	2.014000e+00	-3.940238e+01	-1.711636e+00	0	0
217109	2.014000e+00	-5.932809e+01	6.558847e-01	0	0
219063	2.014000e+00	-7.708114e+01	1.428522e+00	0	0
221016	2.014000e+00	-8.516110e+01	1.391718e+00	0	0
222969	2.013808e+00	-7.708240e+01	1.435208e+00	0	0
224922	2.013192e+00	-7.853763e+01	1.413367e+00	0	0
226875	2.013808e+00	-7.615006e+01	1.581687e+00	0	0
228828	2.013000e+00	-5.876969e+01	3.058783e+00	0	0
230781	2.013192e+00	-7.588711e+01	5.089804e+00	0	0
232734	2.014000e+00	-9.108749e+01	6.235064e+00	0	0
234688	2.014000e+00	-7.926520e+01	6.573474e+00	0	0
236641	2.014000e+00	-8.707808e+01	6.215909e+00	0	0
238594	2.014000e+00	-1.111914e+02	5.304913e+00	0	0
240547	2.014000e+00	-1.032473e+02	3.913626e+00	0	0
242500	2.014000e+00	-9.451508e+01	2.320934e+00	0	0
244453	2.013807e+00	-8.471367e+01	1.591716e+00	0	0
246406	2.013193e+00	-7.993461e+01	1.675102e+00	0	0
248359	2.013807e+00	-6.365047e+01	1.674539e+00	0	0
250313	2.013193e+00	-7.293625e+01	1.662776e+00	0	0
252266	2.013807e+00	-8.675241e+01	1.725145e+00	0	0
254219	2.013193e+00	-1.033136e+02	1.239671e+00	0	0
256172	2.013807e+00	-1.101475e+02	-8.954765e-01	0	0
258125	2.013193e+00	-1.246339e+02	-1.954308e+00	0	0
260078	2.013807e+00	-1.217708e+02	-2.202333e+00	0	0
262031	2.013000e+00	-1.299540e+02	-1.503127e+00	0	0
263984	2.013000e+00	-1.203057e+02	1.968536e-01	0	0
265938	2.013000e+00	-1.097854e+02	1.818789e+00	0	0
267891	2.013000e+00	-9.144883e+01	1.651232e+00	0	0
269844	2.013000e+00	-7.197518e+01	1.667188e+00	0	0
271797	2.013000e+00	-8.006753e+01	1.594962e+00	0	0
273750	2.013000e+00	-8.519273e+01	1.527321e+00	0	0
275703	2.013000e+00	-1.006632e+02	1.452493e+00	0	0
277656	2.013000e+00	-9.975949e+01	1.377984e+00	0	0
279609	2.013000e+00	-1.127299e+02	1.310329e+00	0	0
281563	2.013000e+00	-1.084281e+02	1.218793e+00	0	0
283516	2.013000e+00	-9.913543e+01	1.225264e+00	0	0
285469	2.013000e+00	-9.705271e+01	2.037608e+00	0	0
287422	2.013000e+00	-8.086239e+01	3.351293e+00	0	0
289375	2.013000e+00	-7.785856e+01	4.057663e+00	0	0
291328	2.013000e+00	-7.329160e+01	4.259869e+00	0	0
293281	2.013000e+00	-9.332070e+01	3.791238e+00	0	0
295234	2.013000e+00	-1.122798e+02	2.210621e+00	0	0
297188	2.013000e+00	-1.029850e+02	5.556369e-01	0	0
299141	2.013000e+00	-1.258848e+02	6.671378e-01	0	0
301094	2.013000e+00	-1.233902e+02	5.259125e-01	0	0
303047	2.013000e+00	-1.258977e+02	6.023868e-01	0	0
305000	2.013000e+00	-1.142814e+02	-3.768969e-02	0	0
306953	2.013000e+00	-9.958421e+01	-3.047626e+00	0	0
308906	2.013000e+00	-8.381715e+01	-3.851958e+00	0	0
310859	2.013000e+00	-9.516088e+01	-2.955426e+00	0	0
312813	2.013000e+00	-7.954584e+01	-7.238538e-01	0	0
314766	2.013000e+00	-6.500237e+01	2.130918e-01	0	0
316719	2.013000e+00	-7.909894e+01	1.136262e-01	0	0
318672	2.013000e+00	-6.986428e+01	-5.439689e-02	0	0
320625	2.013000e+00	-9.911701e+01	4.309520e-01	0	0
322578	2.013000e+00	-1.011193e+02	3.680748e+00	0	0
324531	2.013000e+00	-9.586345e+01	5.155019e+00	0	0
326484	2.013000e+00	-9.758544e+01	4.538114e+00	0	0
328438	2.013000e+00	-7.684777e+01	1.812452e+00	0	0
330391	2.013000e+00	-7.544248e+01	-3.959215e-01	0	0
332344	2.013000e+00	-7.563169e+01	-2.468826e-01	0	0
334297	2.013000e+00	-6.740724e+01	-2.396261e-01	0	0
336250	2.013000e+00	-7.799173e+01	-8.771049e-01	0	0
338203	2.013000e+00	-7.726812e+01	-3.675812e+00	0	0
340156	2.013000e+00	-7.691974e+01	-4.333129e+00	0	0
342109	2.013000e+00	-7.261549e+01	-2.917534e+00	0	0
344063	2.013000e+00	-7.626269e+01	-2.507988e-02	0	0
346016	2.013000e+00	-6.045972e+01	5.581594e-01	0	0
347969	2.013000e+00	-5.297205e+01	8.713521e-01	0	0
349922	2.013000e+00	-5.668336e+01	1.090226e+00	0	0
351875	2.013000e+00	-5.946441e+01	1.043368e+00	0	0
353828	2.013000e+00	-6.497315e+01	1.203898e+00	0	0
355781	2.013000e+00	-7.115562e+01	1.501334e+00	0	0
357734	2.013000e+00	-9.125250e+01	9.464240e-01	0	0
359688	2.013000e+00	-9.046657e+01	6.392918e-01	0	0
361641	2.013000e+00	-9.656721e+01	1.317684e+00	0	0
363594	2.013000e+00	-7.646123e+01	3.026304e+00	0	0
365547	2.013000e+00	-7.299486e+01	4.188623e+00	0	0
367500	2.013000e+00	-6.765901e+01	4.586870e+00	0	0
369453	2.013000e+00	-6.210278e+01	4.700904e+00	0	0
371406	2.013000e+00	-5.781494e+01	4.429227e+00	0	0
373359	2.013000e+00	-6.133672e+01	3.787190e+00	0	0
375313	2.013000e+00	-7.834836e+01	2.849809e+00	0	0
377266	2.013000e+00	-8.146362e+01	1.704215e+00	0	0
379219	2.013000e+00	-8.978891e+01	8.006267e-01	0	0
381172	2.013000e+00	-1.044441e+02	1.108999e+00	0	0
383125	2.013000e+00	-9.992316e+01	2.454719e+00	0	0
385078	2.013000e+00	-9.547958e+01	3.656839e+00	0	0
387031	2.013000e+00	-7.442341e+01	2.813800e+00	0	0
388984	2.013000e+00	-5.591555e+01	-9.749321e-01	0	0
390938	2.013000e+00	-5.090177e+01	-4.170844e+00	0	0
392891	2.013000e+00	-5.482703e+01	-4.267924e+00	0	0
394844	2.013000e+00	-7.081476e+01	-3.770253e+00	0	0
396797	2.013000e+00	-6.372494e+01	-3.451672e+00	0	0
398750	2.013000e+00	-7.203960e+01	-3.297366e+00	0	0
400703	2.013000e+00	-8.699322e+01	-3.468579e+00	0	0
402656	2.013000e+00	-8.172929e+01	-3.739358e+00	0	0
404609	2.013000e+00	-7.102667e+01	2.231447e-01	0	0
406563	2.013000e+00	-7.496789e+01	6.826522e+00	0	0
408516	2.013000e+00	-5.997632e+01	1.218935e+00	0	0
410469	2.013000e+00	-6.299393e+01	-6.166228e+00	0	0
412422	2.013000e+00	-5.895191e+01	-1.056874e+01	0	0
414375	2.013000e+00	-7.507578e+01	-8.769453e+00	0	0
416328	2.013000e+00	-8.560746e+01	3.514225e+00	0	0
418281	2.013000e+00	-9.658185e+01	2.236321e+01	0	0
420234	2.013000e+00	-1.093737e+02	3.826906e+01	0	0
422188	2.013000e+00	-1.083281e+02	5.848319e+01	0	0
424141	2.013000e+00	-9.714558e+01	8.054263e+01	0	0
426094	2.013000e+00	-7.659675e+01	6.480488e+01	0	0
428047	2.013000e+00	-7.061674e+01	5.520917e+00	0	0
430000	2.013000e+00	-6.703956e+01	-6.043811e+01	0	0
431953	2.013000e+00	-7.681038e+01	-1.291852e+02	0	0
433906	2.013000e+00	-8.436871e+01	-1.496002e+02	0	0
435859	2.013000e+00	-6.482403e+01	-1.158153e+02	0	0
437813	2.013000e+00	-8.925309e+01	-6.069129e+01	0	0
439766	2.013000e+00	-1.050344e+02	-1.247392e+01	0	0
441719	2.013000e+00	-8.646798e+01	3.997647e+01	0	0
443672	2.013000e+00	-8.602916e+01	6.085614e+01	0	0
445625	2.013000e+00	-8.832509e+01	4.497659e+01	0	0
447578	2.013000e+00	-8.081037e+01	2.177821e+01	0	0
449531	2.013000e+00	-6.508163e+01	1.472393e+01	0	0
451484	2.013000e+00	-5.330339e+01	-2.403805e+00	0	0
453438	2.013000e+00	-6.701671e+01	-6.631012e+00	0	0
455391	2.013000e+00	-7.832297e+01	-4.461568e+00	0	0
457344	2.013000e+00	-7.466192e+01	-2.858857e+00	0	0
459297	2.013000e+00	-9.594368e+01	-1.977750e+00	0	0
461250	2.013000e+00	-9.763032e+01	-1.353230e+00	0	0
463203	2.013000e+00	-9.053565e+01	-1.173272e+00	0	0
465156	2.013000e+00	-9.101108e+01	2.972407e-01	0	0
467109	2.013000e+00	-8.006628e+01	5.789733e+00	0	0
469063	2.013000e+00	-5.993625e+01	8.438301e+00	0	0
471016	2.013000e+00	-5.885469e+01	7.041847e+00	0	0
472969	2.012797e+00	-6.707221e+01	3.796496e+00	0	0
474922	2.012203e+00	-8.116119e+01	1.242621e+00	0	0
476875	2.013000e+00	-8.291764e+01	-5.842201e-01	0	0
478828	2.013000e+00	-9.865468e+01	-6.986885e-01	0	0
480781	2.012797e+00	-9.428221e+01	-2.770854e-01	0	0
482734	2.012000e+00	-8.769831e+01	-1.426676e-01	0	0
484688	2.012000e+00	-9.171396e+01	1.396552e+00	0	0
486641	2.012000e+00	-8.403510e+01	3.945091e+00	0	0
488594	2.012000e+00	-6.484055e+01	5.290340e+00	0	0
490547	2.012000e+00	-6.586358e+01	3.635397e+00	0	0
492500	2.012204e+00	-7.061467e+01	2.526011e+00	0	0
494453	2.013000e+00	-8.542326e+01	1.518821e+00	0	0
496406	2.012796e+00	-8.865866e+01	7.685141e-01	0	0
498359	2.012000e+00	-8.667745e+01	2.517854e-01	0	0
500313	2.012000e+00	-1.010334e+02	1.789591e-01	0	0
502266	2.012000e+00	-9.432163e+01	7.887452e-01	0	0
504219	2.012000e+00	-8.988712e+01	1.452513e+00	0	0
506172	2.012000e+00	-7.754442e+01	2.048345e+00	0	0
508125	2.012000e+00	-6.449874e+01	2.717425e+00	0	0
510078	2.012000e+00	-5.082688e+01	3.492598e+00	0	0
512031	2.012000e+00	-5.129507e+01	3.629039e+00	0	0
